,ssh,t,u,v,ssh_obj
86,0.2068916302486942,25.859765116255602,-0.26136539787054064,-0.06495937701167535,0.14473911747336388
87,0.2021667907027514,26.295654176779976,-0.17396526977419854,-0.08742506063994399,0.20866522192955017
88,0.20271449414948065,26.836494160125724,-0.2941569259017706,-0.16972859512061933,0.32215338572859764
89,0.3037522960506329,27.555676629701686,-0.11509872727096081,0.009031194666876866,0.35279396921396255
90,0.4253962032913746,27.859163707682313,0.18449049331247808,-0.004756065422432834,0.34660888463258743
91,0.477227807579028,28.17324910927695,0.3044306769222021,0.10036465485353728,0.31446272134780884
92,0.4552195581340499,28.36771980318782,0.3099093597382307,0.0902764157637985,0.30498163774609566
93,0.4329468666777744,28.440666219310753,0.27500106789171697,-0.03011751780576864,0.31094291992485523
94,0.4581169733920924,28.192029575263707,0.34409009031951426,-0.007514786401186567,0.287118136882782
95,0.4204278753197695,27.694003820627717,0.315517441034317,0.02926350712559327,0.2976775411516428
96,0.3941837033269913,26.922456478009682,0.21024567380547524,-0.019866851721880588,0.2298247218132019
97,0.31378712342283527,26.573502913013215,0.08405529946088791,-0.09691688811054103,0.16010010056197643
98,0.29242416680953287,26.85177165222961,-0.060929593741893766,-0.056360898008899235,0.1432335376739502
99,0.25382475185019154,27.01261929136055,-0.13499679543077947,-0.052526098193906696,0.19173762202262878
100,0.27498224691546463,27.265559801896956,-0.3031244847178459,-0.10328199594376489,0.30211289785802364
101,0.35149639902206564,27.61206505682085,-0.12306772045791149,-0.06347469276827983,0.31916257180273533
102,0.48156015542368363,28.1755968421385,0.40897732436656953,0.0971592596408731,0.32776879146695137
103,0.49702254351931846,28.72743932048342,0.48584490448236467,0.032196075746522376,0.3218482006341219
104,0.47217876949979304,28.92277050831101,0.3607068083435297,0.02843106878057835,0.2816858422011137
105,0.4727361736806122,28.84418850892281,0.23765373677015306,-0.00899439480101493,0.32420829869806767
106,0.4710230240402939,28.531919084749855,0.2865346229821444,0.029499533851466406,0.32903022319078445
107,0.42698731769683895,27.460972010255695,0.26427320145070554,0.0062179083697761215,0.33320108614861965
108,0.4552760164064543,27.494491228377914,0.48910428129136563,-0.00027409555262686644,0.30032247863709927
109,0.41247540752735584,27.530539777103833,0.34204412944614887,0.016179251370335813,0.2933032214641571
110,0.36504153403212564,27.66174088637313,0.04542374946177006,-0.027634161340533567,0.21017080172896385
111,0.31236596587863,28.03796670716126,-0.041541795060038564,-0.10667392840752235,0.18903164751827717
112,0.36486692081850297,28.146100712458175,0.018628498166799547,-0.06237577263598878,0.2805464845150709
113,0.4281514057876554,28.396300493993532,0.14055360563099384,-0.07372155196949251,0.3105970434844494
114,0.5320808025063958,28.650540126839303,0.4676973780244589,0.022109105617675363,0.3633330278098583
115,0.5393551889859088,28.970283927825783,0.6245258943736554,0.11232334229777612,0.33733125776052475
116,0.551187562385014,29.22237651659684,0.5540745256841183,-0.02119672273647762,0.33033234626054764
117,0.549885141826072,29.279082506947173,0.5965367589890956,-0.032109786405880594,0.40198980644345284
118,0.5616604749087272,28.914800695606058,0.3422956019639969,-0.020091457799727604,0.4534236676990986
119,0.5165499272280848,28.344778420729227,0.18689535185694695,0.03596362063424999,0.3973916843533516
120,0.46850956383753906,28.06979799755178,0.15908444456756116,0.07012404784126489,0.260546687990427
121,0.4274302532153947,27.81155716112027,0.18200018294155598,-0.042399790277414175,0.15151422657072544
122,0.3590127218097868,27.82384620627742,0.007925046533346176,-0.04872175344031714,0.17206335626542568
123,0.31556973031923896,27.626834075246652,-0.029942319989204408,-0.10773858659573504,0.21098462864756584
124,0.3782991392837538,27.850260761963742,0.059598986729979514,-0.12605984395141415,0.30109561420977116
125,0.40693764646465963,28.047127614800743,0.2009924617409706,0.022024085237925362,0.2961719613522291
126,0.41941647678353167,28.43606108682347,0.3050288397073746,0.004233253535014924,0.37275307439267635
127,0.4684767753563146,28.895949918698594,0.4377282017469406,0.03058830229662312,0.3512070067226887
128,0.49838879490857346,28.849042290626286,0.32787621662020683,0.0339916554084067,0.3473820202052593
129,0.5012503174504825,29.02017488085724,0.3181640061736107,-0.03301582448261939,0.36194952204823494
130,0.4984019879069363,28.535732171700122,0.5120102537423372,-0.003096264575970147,0.39016897045075893
131,0.48686238266267123,27.97257149766584,0.5340226442366839,0.07065447349403357,0.38652709499001503
132,0.4460517823748236,27.680857541000506,0.5706424140930175,0.03329118899613805,0.29332356713712215
133,0.39870114117808675,27.65841904459716,0.10236396364867688,-0.06609890389250371,0.22494176030158997
134,0.3591489201164121,27.551885893242776,0.06052186645567417,-0.1462820047229962,0.1503545232117176
135,0.32541810958222916,27.501947911052447,-0.05189367346465588,-0.035722518064809694,0.21405682526528835
136,0.39703339097331036,28.009326415045287,-0.13921079121530056,-0.050127762108421625,0.35222429037094116
137,0.45381547388184335,28.479157024851194,0.11503524877130986,-0.036638707828682816,0.3512883894145489
138,0.5009439682679157,28.70685032723876,0.3880196535587311,0.020189167788395513,0.34976246394217014
139,0.5069974203548441,28.777047632926422,0.5205627608299256,0.03116187261971267,0.35938596725463867
140,0.5419039598607516,29.364988948602782,0.549472334459424,0.09681029539563055,0.347239600494504
141,0.5306850608855068,29.25505852256413,0.38863734818995,-0.04948059205360819,0.4041464477777481
142,0.5170293375068196,28.954288426187475,0.4955204927176237,0.028177276602220136,0.39814447425305843
143,0.5241242604056646,28.470829138649517,0.2522415842860937,-0.004655817511981342,0.3845942560583353
144,0.4970947169809493,28.33788562232591,0.4120462656766176,0.05346132237115671,0.334971159696579
145,0.45698644984122777,28.106325219300665,0.10198797561228275,-0.09639915206669025,0.18457594513893127
146,0.4415362846705461,28.195459444414492,0.17856257803738118,-0.08165255754318652,0.23523667082190514
147,0.33533109573425945,27.911304144540466,0.04197882011532784,-0.27860797755807454,0.3401796519756317
148,0.35108780410218915,27.884468188965247,-0.06807824939489365,-0.0064412454867313375,0.37401450611650944
149,0.39483966696616657,28.199551912506557,0.031651356518268586,0.08870163529708579,0.3534653764218092
150,0.4817559162376226,28.468378500400718,0.3762956629693508,-0.025573368852264914,0.3977985978126526
151,0.4564618341416329,28.63240084057296,0.3570250553637743,0.11026128084861564,0.3632719907909632
152,0.4883819056505506,28.553355068489385,0.3643079924583435,0.03589002090252611,0.3925697598606348
153,0.4862634593399463,28.547360946092144,0.2852211063355207,0.08683118694258579,0.3779615666717291
154,0.5187124148714581,28.29110837211974,0.38273628920316694,0.09019774018850743,0.40797143429517746
155,0.4676266030206548,27.729427021231256,0.31408673331141473,0.07710333274611565,0.32919298857450485
156,0.36995223964323515,26.829504975228463,0.2165373697131872,0.009786226397492534,0.2919197157025337
157,0.33355178708744626,26.900344857542247,0.016931669041514396,-0.0015823942320634368,0.23265277035534382
158,0.34303832896887415,27.335857219160445,0.07019257172942162,-0.030557847235220138,0.15462711453437805
159,0.3145670624436824,27.510395931145105,-0.08277840502560138,-0.22005177720637678,0.2554195784032345
160,0.32546098682690755,27.661129972943055,-0.2217719044536352,-0.16488243347486933,0.3751538638025522
161,0.4020455662630031,27.813587796385892,0.09752739027142525,-0.045970646226914165,0.3937498088926077
162,0.5069580353744382,28.31726962223751,0.4048390144854784,0.025778940516735065,0.39525538869202137
163,0.533452874336105,28.663300394855604,0.6623248994350434,0.03077230162593282,0.36575416289269924
164,0.5055101038041441,28.906366178935208,0.45373454958200454,0.027818160669843273,0.3930173646658659
165,0.5293232718339337,29.084413918060847,0.4574431588500738,0.04441743809536193,0.4295785389840603
166,0.5482069148284778,28.962007261500077,0.5646266055107116,0.06699352132121639,0.40056560933589935
167,0.5118642786478664,28.38774211834986,0.5755082852393388,-0.021681465797141773,0.44343394227325916
168,0.42627179155035044,27.696898674891965,0.3522763752937317,0.06879798370934327,0.337839899584651
169,0.3674007525628472,27.65083477786787,0.21158848822116852,0.0036990209995708956,0.14001892134547234
170,0.2830276477404615,27.51381602195593,-0.16559099078178405,-0.0977379058075298,0.17603076249361038
171,0.26425575720263517,27.42052320854646,-0.2679354225844145,-0.17675863846114168,0.23155410401523113
172,0.29280521164459355,27.428773799298938,-0.36219122864305975,-0.15062692681648876,0.34199041686952114
173,0.38018632009364933,27.636024317906053,-0.17532273307442664,-0.0038982478595820875,0.34284493513405323
174,0.43785893039165685,28.03480271573042,0.5347428810596466,0.05602589233346637,0.3351135794073343
175,0.45087149510016805,28.267017801897918,0.4597381507605314,0.02319279821926492,0.33688365295529366
176,0.46174640604457656,28.067793437859404,0.25020294785499575,0.05529877774247012,0.31607002951204777
177,0.45366569454749145,27.9271478490917,0.0979595323652029,0.03673007301289178,0.3037812430411577
178,0.4276231038091067,27.12935870146001,-0.09631641581654549,0.04113590522919029,0.3560085855424404
179,0.3914085173184847,26.645263356189197,0.15089327663183214,0.0406955757997388,0.32076987996697426
180,0.35959049753219513,26.281234850416645,0.12075563818216324,0.06161439610091418,0.29053620994091034
181,0.33347903158177034,26.10950764398893,0.2892007199674845,0.01954199773358208,0.25155390053987503
182,0.27741713117208944,26.162654318592764,0.04359263889491558,-0.013199731196410446,0.19356873258948326
183,0.2554727125574242,26.566772621307326,-0.10972502812743187,-0.1640931398001753,0.2761721648275852
184,0.2517829413388991,26.689608593556024,-0.025110629573464393,-0.12818662240605588,0.4219285659492016
185,0.33154412316015136,26.919731114971476,-0.14244819469749928,-0.03315921706339179,0.45149082876741886
186,0.45682541765533136,27.59675497025045,0.27251075752079484,0.05863106904431341,0.4250821452587843
187,0.4846203489997587,28.10257359620156,0.6338572338223457,0.07046793624294029,0.39704580791294575
188,0.4946685633850054,28.376809934271368,0.4841480753570795,0.057277087772772364,0.35554063506424427
189,0.49336536676733656,28.203231362144017,0.4739890739321709,0.02803261506055596,0.3327331356704235
190,0.44465875695947993,27.88038689611884,0.3728629410266876,0.060330207678421635,0.3656117431819439
191,0.447424824277942,27.464009814537498,0.4416125976294279,0.05116577211790669,0.3391013313084841
192,0.39005216067800175,26.969848832363017,0.4045899834483862,0.0021305853373171633,0.25635547935962677
193,0.3298719106176933,26.606697117740456,0.26349436908960344,0.039616959041716394,0.189784437417984
194,0.32075923502809944,26.84268571186316,0.1547288428992033,-0.15314962106936933,0.1664276048541069
195,0.32258549522790886,27.427952418742066,0.08651875354349613,-0.08536299919078356,0.27021088264882565
196,0.35756343213671987,27.867256448089655,0.13377605505287649,-0.09694988109372757,0.3800164796411991
197,0.4269869296674754,28.55912102962081,0.26768639154732227,-0.004380452998462683,0.38363800942897797
198,0.5138923141167506,28.817623553055146,0.3752262943983078,-0.0034363460949701496,0.3924883771687746
199,0.5659417968920684,29.181502124281625,0.6150724808871746,0.07340938759011192,0.39214250072836876
200,0.5150759976904291,29.283793338633107,0.41745658703148364,0.017353040195242524,0.381603442132473
201,0.5244975446534531,29.251854020867732,0.4328501231968403,0.0034591873910223845,0.35602893121540546
202,0.538861033591357,29.015333205669915,0.46671346127986907,-0.06699098339943282,0.4188767150044441
203,0.5471433263428352,29.079772466025158,0.5317374182492495,0.022039312768626862,0.512914415448904
204,0.5193402463817723,28.462025838871522,0.37199377387762067,0.03766402822924999,0.36416720040142536
205,0.47291854748150675,27.996556368689024,0.2157927180826664,0.06982203514901864,0.27672149799764156
206,0.3879125667670807,27.928673270125916,0.0773412273824215,-0.07012658576304846,0.3053682055324316
207,0.38397950113757534,27.865749652464896,-0.11560167230665684,0.005296642762335821,0.37627287581562996
208,0.39324467226706605,27.977309336195454,-0.17391644015908242,0.03088523914530223,0.3474634028971195
209,0.3938986957594232,28.015736349708547,0.09115024253726006,0.01734923331256716,0.32207200303673744
210,0.4643970346273658,28.099037562216907,0.39447737015783785,0.008924601951966414,0.33753471449017525
211,0.4369682089875002,27.794891610376897,0.23859614834189416,0.03668946626435445,0.3325703702867031
212,0.42956751895013384,27.51525669737713,0.428059937953949,0.07232442602763059,0.2964161094278097
213,0.4402115524231972,27.152955232696105,0.15041718788444997,0.03700289960462685,0.3470564894378185
214,0.44013530465324846,27.09735978238441,0.19793816931545735,0.04422582500070147,0.3300271611660719
215,0.41709761330662487,26.71641567974658,0.20991851538419723,0.055024682189843264,0.32032227516174316
216,0.33640729517421936,26.555733341124512,0.21287514857947826,0.004993361109197758,0.3024587742984295
217,0.317557798763672,26.461729037073948,0.09013702802360057,-0.03928576024895894,0.24736269190907478
218,0.3076298734811427,26.666594106365338,0.00027100436389446256,0.026091104896115658,0.2350942511111498
219,0.3108656503442492,26.659498290998947,-0.10479079551994801,-0.1945152082199738,0.3615222629159689
220,0.31307605961402807,27.134176629250277,0.11678579047322274,-0.06629305490894774,0.4076255578547716
221,0.3799059688784443,27.353958788972626,-0.114605548158288,0.040547107375399245,0.42137923277914524
222,0.48041236456613867,27.75318838734103,0.18723227620124816,0.044838733111436546,0.3830276392400265
223,0.504716389740889,28.357682570033568,0.5121420937031508,0.00951466876664925,0.34955900721251965
224,0.4608937115180534,28.249692911659917,0.3361796926707029,0.13901085881303357,0.34583574905991554
225,0.46313768532778427,28.102654616732696,0.2702304144948721,0.07134859510184327,0.3403831087052822
226,0.48468689603561715,27.744190917669464,0.28821680322289467,0.06315999046711566,0.3436994533985853
227,0.4362947840269627,27.437497009816283,0.463493148162961,0.12354222554210068,0.3236386198550463
228,0.3777002159610287,26.84450355182577,0.27838007725775243,0.031918173311220134,0.29139072820544243
229,0.28605485882063014,26.583799970629332,-0.052584612518548964,-0.10164376743246266,0.22361929155886173
230,0.2557522877139019,26.601963004292717,-0.04873439736664295,-0.03186868383644027,0.22931607998907566
231,0.2520623224806951,26.76991623713004,-0.07098605297505856,-0.1278985682836193,0.34866379760205746
232,0.24009161661346476,26.768466249004103,-0.16820825815200804,-0.11053918328391786,0.39004689641296864
233,0.3095729305193975,27.32581765782999,-0.18448805183172226,0.013070297185447758,0.3991210665553808
234,0.43683317476896544,27.60940627962143,0.00023926511406898498,0.021789327472944025,0.39594714157283306
235,0.5311128632588819,28.151674366236985,0.3943186739087105,0.031451195703041036,0.37413658015429974
236,0.5113908828242676,28.78488473958903,0.5524729143083096,0.06249632392070894,0.36644591577351093
237,0.5355680223971188,28.6407138264471,0.4846803181618452,0.03070631565955969,0.36648660711944103
238,0.5024817286358845,28.761009292846378,0.31656239479780196,0.039701979421466395,0.3753573205322027
239,0.503960702555267,28.009203487342873,0.2859926142543554,0.046791663923902965,0.3736686296761036
240,0.4235629585630202,27.475264218199495,0.1694949185103178,0.022817185795294768,0.28321176767349243
241,0.40350106440588707,27.161701724975266,0.32550309732556343,-0.02152792152923507,0.19499292969703674
242,0.3207770843788252,26.896733856284524,0.09469771407544612,-0.10762818699814919,0.23503321409225464
243,0.31891667759501857,27.526474315855467,0.010373851731419564,-0.03840129450738059,0.31987467035651207
244,0.3690068060988106,27.856982206600122,0.06874233216047287,-0.07242974978164922,0.3580024614930153
245,0.432304872095689,28.00927147008738,0.3692617569118738,0.049971679918731325,0.3876257613301277
246,0.47634601085023454,28.346861207141323,0.601314736828208,0.022841296052238797,0.35995564609766006
247,0.48739146069994727,28.392065075883906,0.6005896170437336,0.012192176248328353,0.3608305100351572
248,0.52485879999097,28.66587535771248,0.47885250359773635,0.07033088846662684,0.36644591577351093
249,0.5264058730636652,28.58645847434555,0.23258033975958825,0.03176462904331342,0.363617867231369
250,0.5033825388034946,28.32409071281449,0.21483565762639045,0.03218973094206342,0.3999348934739828
251,0.4780397590223725,28.043742912267888,0.5062703324854374,0.028679785115369397,0.3864253666251898
252,0.4873169590621354,27.792701727860457,0.5401580853760243,0.12614994017473127,0.32817570492625237
253,0.46473559024711186,27.359456544207934,0.40143559031188486,-0.004720534517462672,0.23991617560386658
254,0.428419534077907,27.749521044219698,0.34048158176243304,-0.12817900864070517,0.2590614538639784
255,0.3845596050361655,27.856583157202568,0.017835016921162607,-0.1928871313958059,0.4264046140015125
256,0.4092660166609747,27.826739198000727,0.005669118314981461,-0.03932890491927983,0.43222347646951675
257,0.4616183563545866,28.36092246000792,0.21324625365436078,0.0004872809824477617,0.44158248603343964
258,0.5461631641703677,28.675553120464304,0.43115817703306675,0.049472978288257446,0.3819289728999138
259,0.5286936941914835,28.853701436800968,0.5678762163966894,0.08376664638891042,0.3561713509261608
260,0.5186674034652801,28.91422749863012,0.40259773515164854,0.036690735225246254,0.41741182655096054
261,0.5368461911208358,29.001062416946986,0.2666145814955235,0.04647823058363058,0.40420748479664326
262,0.5475245651925779,28.867075877693992,0.3593615524470806,0.018904979365902977,0.4224575534462929
263,0.5406667282348955,28.473773350248802,0.2322775961458683,0.04392888815202237,0.447462385520339
264,0.5369036194666488,28.258904573540168,0.3698403878509998,0.0913918323876828,0.35065767355263233
265,0.5083256448664656,28.292244522096382,0.2896670427918434,0.06092788825845521,0.25462609715759754
266,0.4918179056652778,28.31121263908341,0.32829370982944966,-0.09111392995238056,0.2425000760704279
267,0.44262936338782294,28.385556426550547,0.18050599671900272,-0.20508819037037673,0.38723919354379177
268,0.45165085207696987,28.58476169954438,0.2988225956261158,-0.13091615728429845,0.4762922041118145
269,0.5058374065723452,28.90853045151366,0.4702389594912529,0.013253027553865674,0.46845912002027035
270,0.5779879744705205,29.196235288794227,0.7108981590718031,-0.014285961719783576,0.42223375104367733
271,0.6451034733465496,29.43791534241055,0.7645692305266857,0.027371486435932835,0.4458957687020302
272,0.6479023291462366,29.64884437938462,0.6728012933582067,0.00940426916906343,0.4816024247556925
273,0.673118999384187,29.431947761221775,0.5526487009227276,-0.00634226653717164,0.47794020362198353
274,0.6756549652900312,29.035714525599158,0.4139237643778324,-0.04135416650257834,0.5354370754212141
275,0.602031825956973,28.60446738274571,0.3876046018302441,0.06388710505811193,0.5265256706625223
276,0.5620234763783799,28.329045071729,0.2791003140807152,0.033551325978955215,0.3689687792211771
277,0.49955831541048046,28.289285410169533,0.05593676559627056,-0.07418472269499624,0.2759280167520046
278,0.502438851391206,28.494147220014277,-0.10229316070675849,-0.006379066403033581,0.22235785983502865
279,0.3995291958400211,28.325835913680233,-0.35000091522932053,-0.0833973787693992,0.20215460658073425
280,0.38211812428035913,28.73386415547425,-0.3687636948376894,-0.05515919204437311,0.3352559991180897
281,0.4588802271503039,28.828780638952793,-0.004221320226788521,-0.036643783672249984,0.35639515332877636
282,0.486333498640077,28.60439334674315,0.044666890427470206,0.01827049892000746,0.3609118927270174
283,0.4860706087462343,28.436922512010682,0.12206427186727524,0.03604990997489178,0.37230546958744526
284,0.4805276092871295,28.388002874082197,0.03755729846656322,0.0023513845324888115,0.3379619736224413
285,0.4774606251971913,28.167451019314203,-0.023718985542654992,0.06048628986811193,0.3671987056732178
286,0.5165413905820854,28.00181571868332,-0.0006103701889514923,0.10016542799352607,0.37165440805256367
287,0.5147042655600953,27.912317832449926,0.22128116682171822,0.022315946243037302,0.3794874921441078
288,0.49348720798750845,27.67660396311666,0.17667043045163155,0.007319366423850744,0.33181758038699627
289,0.4136674337323521,27.431026542572294,0.13048005603253843,0.015148855126201488,0.24093345925211906
290,0.33641913006980934,27.62407891155332,0.035394146516919134,-0.02359886570463805,0.21778008341789246
291,0.33337348759486957,27.761120017956593,-0.09601855516433716,-0.11164317925977607,0.2909634690731764
292,0.3422457789937099,28.029566181862677,-0.3512949000298977,-0.009126366733761198,0.3838618118315935
293,0.4301631440232682,28.345098312136603,-0.14532914198935032,0.01883772443863806,0.4080731626600027
294,0.4990474747532943,28.720995860083125,0.29097567647695544,0.05143859870964178,0.41328165493905544
295,0.5168178615036544,28.843851389011736,0.3722769856452942,0.06534006527921267,0.3781243320554495
296,0.50633835248076,28.582051236833713,0.15549546785652638,0.07430019813614921,0.3539943639189005
297,0.5029091429798964,28.340465707170377,-0.07436994530260563,0.04161049660272014,0.3654489777982235
298,0.506190707307908,27.86409664737595,0.12931791119277478,0.0767277203221455,0.3805047757923603
299,0.48381887434923154,27.52803931588477,0.056884060129523274,0.10500270691303351,0.3654896691441536
